transaction_id,entreprise_id,pays,notation_pays,score_risque_pays,montant,technique_paiement,date_ouverture,date_prevue,date_effective,delai_prevu,delai_reel,retard,is_late,risque_operationnel,fraude_suspectee,rang_transaction_entreprise,montant_precedent,evolution_montant_pct,score_aml
T001308,E0073,Sénégal,4,75.0,644729.27,Transfert,2021-03-29,2021-04-02,2021-04-23,4,25,21,1,1,0,6,1445484.51,-55.4,43.8
T001309,E0012,Côte d'Ivoire,4,75.0,868166.49,Remise documentaire,2024-08-20,2024-09-13,2024-09-13,24,24,0,0,0,0,12,808508.63,7.38,29.7
T001310,E0049,États-Unis,1,0.0,864229.59,Transfert,2023-02-16,2023-02-17,2023-03-10,1,22,21,1,0,0,6,679558.52,27.18,34.7
T001311,E0117,Émirats arabes unis,2,25.0,801218.41,Crédit documentaire,2022-10-18,2022-11-20,2022-11-20,33,33,0,0,0,0,7,432230.31,85.37,29.4
T001312,E0092,États-Unis,1,0.0,974775.27,Transfert,2023-03-16,2023-03-18,2023-03-18,2,2,0,0,0,0,7,271906.72,258.5,47.9
T001313,E0089,Allemagne,1,0.0,1276258.51,Remise documentaire,2022-12-20,2023-01-10,2023-01-10,21,21,0,0,0,0,5,636769.85,100.43,20.2
T001314,E0130,Émirats arabes unis,2,25.0,1179821.65,Transfert,2023-07-03,2023-07-13,2023-07-13,10,10,0,0,0,0,8,957327.14,23.24,22.7
T001315,E0125,France,1,0.0,206040.81,Remise documentaire,2021-08-04,2021-08-31,2021-08-31,27,27,0,0,0,0,4,1520376.17,-86.45,31.5
T001316,E0012,Chine,3,50.0,1173727.96,Transfert,2023-05-28,2023-05-30,2023-06-13,2,16,14,1,0,1,8,527579.34,122.47,37.6
T001317,E0019,Pays-Bas,1,0.0,253248.52,Transfert,2020-11-21,2020-11-28,2020-11-28,7,7,0,0,0,0,3,524324.87,-51.7,20.0
T001318,E0125,Turquie,3,50.0,710093.84,Transfert,2024-04-26,2024-05-02,2024-06-14,6,49,43,1,0,0,13,1141366.22,-37.79,50.1
T001319,E0067,Sénégal,4,75.0,331954.79,Transfert,2023-01-01,2023-01-10,2023-02-05,9,35,26,1,0,0,10,214594.02,54.69,49.9
T001320,E0010,Émirats arabes unis,2,25.0,79207.82,Transfert,2020-12-29,2021-01-05,2021-02-09,7,42,35,1,0,0,6,751301.0,-89.46,36.9
T001321,E0141,Sénégal,4,75.0,1016585.09,Transfert,2020-07-20,2020-07-27,2020-07-27,7,7,0,0,0,0,3,476602.56,113.3,56.0
T001322,E0140,Allemagne,1,0.0,1103662.06,Remise documentaire,2023-06-21,2023-07-08,2023-07-08,17,17,0,0,0,0,4,394097.31,180.05,20.8
T001323,E0146,Turquie,3,50.0,569395.84,Remise documentaire,2022-04-17,2022-04-27,2022-04-27,10,10,0,0,1,0,5,1263438.23,-54.93,30.0
T001324,E0104,Émirats arabes unis,2,25.0,581502.22,Remise documentaire,2022-01-28,2022-02-07,2022-02-07,10,10,0,0,0,0,4,873872.12,-33.46,21.0
T001325,E0095,Chine,3,50.0,956721.6,Transfert,2021-01-30,2021-02-02,2021-02-02,3,3,0,0,0,0,4,706338.65,35.45,30.6
T001326,E0102,Émirats arabes unis,2,25.0,208435.37,Crédit documentaire,2021-02-13,2021-03-25,2021-03-30,40,45,5,1,0,0,3,977841.07,-78.68,20.4
T001327,E0127,Émirats arabes unis,2,25.0,873343.97,Transfert,2023-11-01,2023-11-11,2023-11-11,10,10,0,0,0,0,12,838798.39,4.12,32.5
T001328,E0042,Émirats arabes unis,2,25.0,793876.06,Transfert,2020-08-15,2020-08-25,2020-08-25,10,10,0,0,0,0,1,,,20.0
T001329,E0077,Allemagne,1,0.0,1031716.6,Transfert,2020-05-23,2020-05-24,2020-05-24,1,1,0,0,0,0,3,1217664.35,-15.27,19.2
T001330,E0102,Chine,3,50.0,847832.15,Crédit documentaire,2022-02-28,2022-03-24,2022-03-24,24,24,0,0,0,0,7,367574.67,130.66,33.4
T001331,E0029,Chine,3,50.0,410772.42,Transfert,2024-05-09,2024-05-19,2024-05-19,10,10,0,0,0,1,6,998272.76,-58.85,35.9
T001332,E0006,Émirats arabes unis,2,25.0,1278628.6,Remise documentaire,2020-05-02,2020-05-21,2020-05-21,19,19,0,0,0,0,1,,,20.2
T001333,E0068,France,1,0.0,736588.17,Transfert,2024-01-07,2024-01-16,2024-01-16,9,9,0,0,0,0,12,838831.02,-12.19,18.3
T001334,E0009,Espagne,1,0.0,789078.18,Transfert,2021-06-21,2021-07-01,2021-07-01,10,10,0,0,0,0,4,901768.34,-12.5,18.4
T001335,E0117,États-Unis,1,0.0,426692.82,Remise documentaire,2020-10-17,2020-11-03,2020-11-03,17,17,0,0,0,0,2,606725.42,-29.67,19.8
T001336,E0134,Sénégal,4,75.0,622687.1,Remise documentaire,2022-07-27,2022-08-21,2022-08-21,25,25,0,0,0,0,4,281968.49,120.84,37.6
T001337,E0039,Côte d'Ivoire,4,75.0,446078.91,Transfert,2024-05-31,2024-06-08,2024-06-08,8,8,0,0,0,0,9,965373.96,-53.79,43.1
T001338,E0125,Italie,1,0.0,730821.58,Transfert,2021-08-13,2021-08-14,2021-09-07,1,25,24,1,0,0,5,206040.81,254.7,47.3
T001339,E0060,Pays-Bas,1,0.0,1484683.39,Crédit documentaire,2020-11-20,2021-01-15,2021-01-15,56,56,0,0,0,0,3,1473571.08,0.75,17.3
T001340,E0097,Pays-Bas,1,0.0,251239.54,Transfert,2024-07-07,2024-07-10,2024-07-29,3,22,19,1,0,0,9,1055436.98,-76.2,21.8
T001341,E0090,Allemagne,1,0.0,154575.44,Transfert,2021-03-09,2021-03-19,2021-03-19,10,10,0,0,0,0,2,457566.47,-66.22,20.9
T001342,E0043,Côte d'Ivoire,4,75.0,1388468.13,Transfert,2022-11-24,2022-12-01,2022-12-01,7,7,0,0,0,0,6,532763.82,160.62,48.5
T001343,E0076,Sénégal,4,75.0,716270.53,Transfert,2022-10-23,2022-10-29,2022-10-29,6,6,0,0,0,0,6,473225.73,51.36,38.6
T001344,E0055,Sénégal,4,75.0,532370.9,Transfert,2022-12-11,2022-12-19,2023-01-13,8,33,25,1,1,0,5,1053567.61,-49.47,38.0
T001345,E0059,Belgique,1,0.0,1215961.87,Transfert,2021-02-26,2021-03-02,2021-04-10,4,43,39,1,0,0,1,,,25.5
T001346,E0109,Sénégal,4,75.0,557753.78,Transfert,2022-10-18,2022-10-26,2022-10-26,8,8,0,0,0,1,10,771800.49,-27.73,48.5
T001347,E0074,Côte d'Ivoire,4,75.0,1530403.89,Remise documentaire,2024-05-22,2024-06-17,2024-06-17,26,26,0,0,0,0,5,1338168.02,14.37,31.9
T001348,E0125,France,1,0.0,1071170.35,Transfert,2020-07-21,2020-07-27,2020-08-14,6,24,18,1,0,0,2,673892.3,58.95,37.6
T001349,E0119,Côte d'Ivoire,4,75.0,604835.44,Transfert,2020-06-11,2020-06-12,2020-07-16,1,35,34,1,1,1,4,1676182.25,-63.92,51.3
T001350,E0019,Côte d'Ivoire,4,75.0,1662923.29,Transfert,2023-08-25,2023-08-29,2023-09-28,4,34,30,1,1,0,10,1431685.13,16.15,43.4
T001351,E0046,Pays-Bas,1,0.0,557714.03,Remise documentaire,2020-07-06,2020-07-22,2020-07-22,16,16,0,0,0,0,2,696163.46,-19.89,7.4
T001352,E0128,Italie,1,0.0,1096838.15,Transfert,2020-05-04,2020-05-08,2020-05-08,4,4,0,0,0,0,1,,,18.2
T001353,E0029,Émirats arabes unis,2,25.0,919717.03,Transfert,2024-05-19,2024-05-20,2024-05-20,1,1,0,0,0,0,7,410772.42,123.9,34.6
T001354,E0102,Espagne,1,0.0,1320696.52,Transfert,2022-09-01,2022-09-05,2022-10-13,4,42,38,1,0,0,9,1285239.08,2.76,19.0
T001355,E0144,Turquie,3,50.0,1424604.48,Transfert,2022-05-30,2022-06-01,2022-06-01,2,2,0,0,0,0,3,265862.26,435.84,49.1
T001356,E0100,Turquie,3,50.0,812801.66,Remise documentaire,2023-06-12,2023-07-06,2023-07-06,24,24,0,0,1,0,10,969666.38,-16.18,42.7
T001357,E0137,Pays-Bas,1,0.0,498632.85,Transfert,2020-12-27,2021-01-02,2021-01-02,6,6,0,0,0,0,5,507627.98,-1.77,23.9
T001358,E0142,Pays-Bas,1,0.0,983988.86,Transfert,2022-12-25,2022-12-29,2022-12-29,4,4,0,0,0,0,9,611584.68,60.89,22.5
T001359,E0146,Sénégal,4,75.0,528913.85,Transfert,2024-03-29,2024-04-01,2024-04-01,3,3,0,0,0,0,10,287878.24,83.73,45.6
T001360,E0052,Émirats arabes unis,2,25.0,1605354.9,Transfert,2021-01-01,2021-01-03,2021-01-03,2,2,0,0,0,0,3,676353.41,137.35,37.3
T001361,E0077,Émirats arabes unis,2,25.0,854614.13,Transfert,2023-11-07,2023-11-16,2023-11-16,9,9,0,0,0,0,10,827007.39,3.34,25.4
T001362,E0097,Allemagne,1,0.0,653871.38,Transfert,2022-10-24,2022-10-29,2022-10-29,5,5,0,0,0,0,3,1009134.2,-35.2,19.8
T001363,E0104,Pays-Bas,1,0.0,873872.12,Crédit documentaire,2021-03-06,2021-05-01,2021-05-01,56,56,0,0,0,0,3,171799.76,408.66,23.7
T001364,E0101,États-Unis,1,0.0,261149.48,Remise documentaire,2020-11-19,2020-12-18,2020-12-18,29,29,0,0,0,0,3,1538654.8,-83.03,23.4
T001365,E0084,Émirats arabes unis,2,25.0,411354.38,Remise documentaire,2024-06-03,2024-06-26,2024-06-26,23,23,0,0,0,0,9,746393.13,-44.89,28.4
T001366,E0137,Émirats arabes unis,2,25.0,1280165.56,Crédit documentaire,2024-09-04,2024-10-13,2024-10-13,39,39,0,0,0,0,10,723055.61,77.05,30.0
T001367,E0116,Côte d'Ivoire,4,75.0,537242.29,Transfert,2021-09-22,2021-09-29,2021-09-29,7,7,0,0,0,1,3,122817.27,337.43,61.3
T001368,E0145,États-Unis,1,0.0,381235.61,Transfert,2022-04-17,2022-04-23,2022-04-23,6,6,0,0,0,0,6,1104165.86,-65.47,36.4
T001369,E0096,Pays-Bas,1,0.0,1014661.1,Transfert,2023-12-13,2023-12-17,2023-12-17,4,4,0,0,0,0,12,348117.26,191.47,32.4
T001370,E0119,Belgique,1,0.0,1274281.66,Transfert,2022-05-25,2022-06-01,2022-06-01,7,7,0,0,0,0,11,958321.41,32.97,28.2
T001371,E0022,Allemagne,1,0.0,1087581.32,Remise documentaire,2022-06-20,2022-07-08,2022-07-24,18,34,16,1,0,0,9,1212399.81,-10.3,28.0
T001372,E0123,Côte d'Ivoire,4,75.0,1198419.07,Remise documentaire,2020-04-04,2020-04-26,2020-04-26,22,22,0,0,0,0,1,,,30.0
T001373,E0091,Pays-Bas,1,0.0,497281.96,Crédit documentaire,2023-04-15,2023-05-29,2023-05-29,44,44,0,0,0,0,7,1134276.84,-56.16,7.0
T001374,E0127,Chine,3,50.0,231275.73,Transfert,2021-08-05,2021-08-07,2021-08-07,2,2,0,0,0,1,5,1550468.34,-85.08,44.5
T001375,E0100,Côte d'Ivoire,4,75.0,1400533.46,Transfert,2020-11-06,2020-11-09,2020-12-16,3,40,37,1,1,1,3,358653.36,290.5,71.5
T001376,E0075,Allemagne,1,0.0,670928.06,Transfert,2023-01-24,2023-01-29,2023-01-29,5,5,0,0,0,0,8,349804.38,91.8,19.1
T001377,E0010,Italie,1,0.0,699666.79,Remise documentaire,2020-05-19,2020-06-08,2020-06-08,20,20,0,0,0,0,2,1036261.93,-32.48,20.7
T001378,E0069,Côte d'Ivoire,4,75.0,1331277.66,Crédit documentaire,2021-01-12,2021-02-21,2021-02-21,40,40,0,0,0,0,1,,,32.3
T001379,E0005,Sénégal,4,75.0,1022492.0,Crédit documentaire,2021-06-14,2021-07-20,2021-07-20,36,36,0,0,0,1,2,1275606.61,-19.84,40.0
T001380,E0057,Sénégal,4,75.0,982355.11,Transfert,2022-03-22,2022-03-30,2022-03-30,8,8,0,0,0,1,6,236615.48,315.17,55.5
T001381,E0138,Chine,3,50.0,1666000.94,Transfert,2023-03-04,2023-03-11,2023-03-11,7,7,0,0,0,0,8,692444.52,140.6,40.2
T001382,E0123,Belgique,1,0.0,542592.71,Remise documentaire,2022-10-04,2022-10-23,2022-10-23,19,19,0,0,0,0,5,1295313.23,-58.11,10.2
T001383,E0136,Turquie,3,50.0,1171136.05,Transfert,2023-02-17,2023-02-19,2023-03-24,2,35,33,1,0,1,7,574368.55,103.9,56.2
T001384,E0033,Émirats arabes unis,2,25.0,822805.25,Remise documentaire,2021-01-25,2021-02-06,2021-02-06,12,12,0,0,0,0,2,1035326.88,-20.53,15.6
T001385,E0047,Émirats arabes unis,2,25.0,907436.91,Crédit documentaire,2024-02-22,2024-03-22,2024-03-22,29,29,0,0,1,0,12,777692.37,16.68,12.5
T001386,E0077,Belgique,1,0.0,1411387.37,Transfert,2024-05-18,2024-05-25,2024-05-25,7,7,0,0,0,0,11,854614.13,65.15,23.9
T001387,E0139,Turquie,3,50.0,1003134.3,Remise documentaire,2020-02-08,2020-02-18,2020-03-17,10,38,28,1,1,0,1,,,42.0
T001388,E0066,Turquie,3,50.0,1015318.43,Remise documentaire,2021-10-30,2021-11-26,2021-11-26,27,27,0,0,0,0,5,827011.28,22.77,23.7
T001389,E0082,Turquie,3,50.0,1229002.93,Crédit documentaire,2024-01-04,2024-02-29,2024-02-29,56,56,0,0,0,0,9,582630.09,110.94,27.9
T001390,E0087,Italie,1,0.0,654018.91,Transfert,2022-12-28,2023-01-07,2023-01-07,10,10,0,0,0,0,11,831454.08,-21.34,18.7
T001391,E0003,Belgique,1,0.0,464316.13,Crédit documentaire,2021-11-01,2021-12-11,2021-12-11,40,40,0,0,0,0,3,790349.97,-41.25,10.8
T001392,E0018,Italie,1,0.0,382076.32,Transfert,2021-07-09,2021-07-13,2021-07-13,4,4,0,0,0,0,6,577003.29,-33.78,19.0
T001393,E0050,Italie,1,0.0,1622482.85,Crédit documentaire,2022-06-19,2022-07-16,2022-07-16,27,27,0,0,0,0,8,1167144.78,39.01,8.5
T001394,E0036,Côte d'Ivoire,4,75.0,358716.65,Crédit documentaire,2021-03-03,2021-04-16,2021-05-15,44,73,29,1,1,0,4,830728.76,-56.82,29.2
T001395,E0135,États-Unis,1,0.0,711498.55,Remise documentaire,2020-09-12,2020-09-24,2020-09-24,12,12,0,0,0,0,2,1017344.08,-30.06,13.5
T001396,E0105,Chine,3,50.0,689274.68,Transfert,2024-03-29,2024-04-02,2024-05-04,4,36,32,1,0,0,7,651754.27,5.76,39.7
T001397,E0002,Belgique,1,0.0,922962.68,Transfert,2021-03-06,2021-03-08,2021-03-08,2,2,0,0,0,0,3,613708.1,50.39,16.6
T001398,E0049,Espagne,1,0.0,1126294.89,Crédit documentaire,2020-02-03,2020-02-23,2020-03-21,20,47,27,1,0,0,1,,,24.3
T001399,E0023,Belgique,1,0.0,1144189.4,Transfert,2021-09-26,2021-09-28,2021-11-09,2,44,42,1,0,0,7,1269091.61,-9.84,34.1
T001400,E0117,Espagne,1,0.0,566769.02,Remise documentaire,2024-07-17,2024-08-08,2024-08-08,22,22,0,0,1,0,10,1565612.54,-63.8,22.7
T001401,E0106,Côte d'Ivoire,4,75.0,733151.31,Remise documentaire,2021-10-24,2021-11-04,2021-11-20,11,27,16,1,1,1,5,1192706.19,-38.53,43.7
T001402,E0081,Chine,3,50.0,913031.98,Transfert,2023-11-24,2023-12-02,2023-12-02,8,8,0,0,1,0,8,1185350.45,-22.97,34.5
T001403,E0147,Côte d'Ivoire,4,75.0,700523.55,Remise documentaire,2022-01-31,2022-03-01,2022-03-12,29,40,11,1,0,1,7,676181.42,3.6,41.0
T001404,E0047,Chine,3,50.0,1442938.23,Crédit documentaire,2024-02-28,2024-03-30,2024-03-30,31,31,0,0,0,0,14,818574.62,76.27,25.8
T001405,E0008,France,1,0.0,996389.98,Transfert,2021-09-18,2021-09-25,2021-09-25,7,7,0,0,0,0,5,455834.65,118.59,33.9
T001406,E0108,Belgique,1,0.0,1093951.11,Transfert,2020-02-22,2020-02-28,2020-03-30,6,37,31,1,0,0,1,,,25.2
T001407,E0111,États-Unis,1,0.0,1065152.51,Transfert,2022-02-11,2022-02-21,2022-02-21,10,10,0,0,0,0,7,1150944.92,-7.45,25.7
T001408,E0121,Belgique,1,0.0,1269389.54,Crédit documentaire,2020-07-07,2020-08-22,2020-08-22,46,46,0,0,0,0,3,1700974.32,-25.37,18.6
T001409,E0093,États-Unis,1,0.0,872408.62,Crédit documentaire,2023-01-04,2023-02-21,2023-02-21,48,48,0,0,0,0,7,599297.18,45.57,7.1
T001410,E0018,Pays-Bas,1,0.0,281267.22,Transfert,2021-06-10,2021-06-13,2021-06-13,3,3,0,0,0,0,4,171910.11,63.61,21.0
T001411,E0066,Sénégal,4,75.0,959875.18,Remise documentaire,2022-09-05,2022-09-30,2022-09-30,25,25,0,0,0,0,6,1015318.43,-5.46,29.8
T001412,E0093,Allemagne,1,0.0,539457.24,Transfert,2024-07-07,2024-07-10,2024-07-10,3,3,0,0,0,0,13,599178.31,-9.97,12.6
T001413,E0113,États-Unis,1,0.0,588553.33,Transfert,2023-06-13,2023-06-15,2023-06-15,2,2,0,0,0,0,6,832749.66,-29.32,19.2
T001414,E0095,Pays-Bas,1,0.0,1034545.61,Transfert,2022-08-04,2022-08-14,2022-08-14,10,10,0,0,0,0,8,761881.79,35.79,15.8
T001415,E0123,Italie,1,0.0,1295313.23,Transfert,2022-02-06,2022-02-09,2022-02-09,3,3,0,0,0,0,4,1135396.31,14.08,14.8
T001416,E0012,États-Unis,1,0.0,808508.63,Remise documentaire,2024-06-14,2024-06-30,2024-06-30,16,16,0,0,1,0,11,500605.39,61.51,11.1
T001417,E0010,Allemagne,1,0.0,923533.21,Transfert,2021-10-22,2021-10-23,2021-10-23,1,1,0,0,0,0,10,440612.81,109.6,33.0
T001418,E0072,Sénégal,4,75.0,1480885.98,Crédit documentaire,2023-03-28,2023-05-12,2023-05-12,45,45,0,0,1,0,6,776189.86,90.79,39.5
T001419,E0015,Chine,3,50.0,896301.27,Transfert,2024-03-05,2024-03-10,2024-03-10,5,5,0,0,0,0,12,725211.48,23.59,41.5
T001420,E0043,Italie,1,0.0,1840673.25,Transfert,2024-07-10,2024-07-18,2024-07-18,8,8,0,0,0,0,12,798558.98,130.5,24.9
T001421,E0007,Belgique,1,0.0,1026203.86,Remise documentaire,2021-06-22,2021-07-04,2021-07-04,12,12,0,0,0,0,6,1078554.98,-4.85,7.4
T001422,E0028,Chine,3,50.0,95694.9,Transfert,2021-04-10,2021-04-18,2021-04-18,8,8,0,0,1,0,5,240572.97,-60.22,30.3
T001423,E0113,Italie,1,0.0,1101336.65,Crédit documentaire,2021-09-20,2021-11-07,2021-11-07,48,48,0,0,0,0,2,842572.09,30.71,11.6
T001424,E0114,Chine,3,50.0,952463.35,Transfert,2024-08-06,2024-08-15,2024-09-28,9,53,44,1,0,1,10,970183.02,-1.83,33.0
T001425,E0084,Côte d'Ivoire,4,75.0,1315901.1,Remise documentaire,2022-12-12,2023-01-10,2023-01-10,29,29,0,0,0,0,6,815201.39,61.42,46.9
T001426,E0056,France,1,0.0,1069272.54,Remise documentaire,2022-01-12,2022-02-08,2022-02-08,27,27,0,0,0,0,7,1125406.89,-4.99,7.5
T001427,E0149,Belgique,1,0.0,744617.61,Transfert,2023-10-25,2023-10-28,2023-10-28,3,3,0,0,0,0,6,135615.63,449.06,39.4
T001428,E0128,Côte d'Ivoire,4,75.0,310280.71,Transfert,2023-06-02,2023-06-09,2023-06-09,7,7,0,0,0,0,9,300886.73,3.12,39.0
T001429,E0069,États-Unis,1,0.0,716390.7,Transfert,2022-12-04,2022-12-11,2022-12-11,7,7,0,0,0,0,9,469801.12,52.49,21.2
T001430,E0139,Pays-Bas,1,0.0,459791.82,Transfert,2021-05-29,2021-06-07,2021-06-07,9,9,0,0,0,0,4,924363.03,-50.26,35.4
T001431,E0074,Turquie,3,50.0,567790.62,Crédit documentaire,2020-05-01,2020-06-16,2020-07-17,46,77,31,1,0,0,1,,,17.9
T001432,E0065,Allemagne,1,0.0,1035431.36,Transfert,2020-11-22,2020-11-29,2020-11-29,7,7,0,0,0,0,4,1038960.03,-0.34,25.1
T001433,E0132,Espagne,1,0.0,1467961.8,Transfert,2021-07-19,2021-07-22,2021-07-22,3,3,0,0,0,0,4,118647.02,1137.25,41.2
T001434,E0142,Sénégal,4,75.0,957868.61,Transfert,2022-06-27,2022-06-30,2022-06-30,3,3,0,0,0,1,5,461282.51,107.65,48.5
T001435,E0124,Espagne,1,0.0,321646.78,Transfert,2022-12-09,2022-12-11,2022-12-11,2,2,0,0,0,0,9,1052963.1,-69.45,21.5
T001436,E0102,Émirats arabes unis,2,25.0,977841.07,Transfert,2020-09-12,2020-09-21,2020-09-21,9,9,0,0,0,0,2,472711.73,106.86,33.5
T001437,E0131,Côte d'Ivoire,4,75.0,1278652.59,Transfert,2021-07-11,2021-07-12,2021-07-12,1,1,0,0,0,1,6,665686.12,92.08,48.1
T001438,E0133,Émirats arabes unis,2,25.0,556086.84,Transfert,2020-12-10,2020-12-18,2020-12-18,8,8,0,0,0,1,2,323478.6,71.91,44.8
T001439,E0084,Côte d'Ivoire,4,75.0,746393.13,Remise documentaire,2023-05-11,2023-06-01,2023-07-14,21,64,43,1,0,0,8,1420460.79,-47.45,44.4
T001440,E0072,États-Unis,1,0.0,805875.28,Transfert,2023-07-30,2023-08-01,2023-08-01,2,2,0,0,0,0,8,94783.94,750.22,32.5
T001441,E0093,Pays-Bas,1,0.0,486040.67,Crédit documentaire,2023-08-04,2023-09-25,2023-09-25,52,52,0,0,0,0,9,924500.06,-47.43,6.3
T001442,E0150,Belgique,1,0.0,1059312.17,Transfert,2020-07-26,2020-08-03,2020-08-03,8,8,0,0,0,0,4,835362.75,26.81,20.2
T001443,E0118,Sénégal,4,75.0,751620.74,Transfert,2024-05-18,2024-05-26,2024-05-26,8,8,0,0,0,0,8,938579.28,-19.92,36.4
T001444,E0147,Chine,3,50.0,967812.98,Crédit documentaire,2023-09-29,2023-11-12,2023-11-19,44,51,7,1,0,0,12,295646.42,227.35,45.9
T001445,E0007,Espagne,1,0.0,445003.13,Remise documentaire,2020-08-28,2020-09-14,2020-09-14,17,17,0,0,0,0,2,157006.71,183.43,19.4
T001446,E0120,États-Unis,1,0.0,625016.68,Remise documentaire,2024-01-11,2024-01-22,2024-01-22,11,11,0,0,0,0,9,260725.83,139.72,21.5
T001447,E0089,Turquie,3,50.0,1088952.54,Crédit documentaire,2020-03-17,2020-05-01,2020-05-01,45,45,0,0,0,0,1,,,24.2
T001448,E0045,Sénégal,4,75.0,650866.74,Crédit documentaire,2021-03-18,2021-05-13,2021-06-23,56,97,41,1,0,1,4,773699.9,-15.88,38.8
T001449,E0050,États-Unis,1,0.0,1490785.54,Remise documentaire,2024-02-02,2024-02-26,2024-02-26,24,24,0,0,0,0,11,577809.15,158.01,20.1
T001450,E0044,Belgique,1,0.0,640145.53,Transfert,2021-05-24,2021-05-29,2021-05-29,5,5,0,0,0,0,4,416224.31,53.8,21.1
T001451,E0113,Sénégal,4,75.0,889873.89,Transfert,2024-06-13,2024-06-16,2024-07-22,3,39,36,1,0,0,9,883545.44,0.72,40.3
T001452,E0135,Belgique,1,0.0,1173036.33,Remise documentaire,2020-12-18,2021-01-12,2021-01-12,25,25,0,0,0,0,3,711498.55,64.87,17.3
T001453,E0119,Côte d'Ivoire,4,75.0,232653.71,Remise documentaire,2021-04-11,2021-05-01,2021-05-01,20,20,0,0,1,0,7,789989.22,-70.55,44.9
T001454,E0128,Sénégal,4,75.0,95676.48,Transfert,2023-06-27,2023-07-05,2023-07-05,8,8,0,0,0,1,10,310280.71,-69.16,43.4
T001455,E0025,Côte d'Ivoire,4,75.0,189737.47,Transfert,2021-11-21,2021-11-29,2021-11-29,8,8,0,0,0,0,3,1017024.02,-81.34,44.6
T001456,E0047,Belgique,1,0.0,1305033.64,Transfert,2021-01-23,2021-02-02,2021-02-02,10,10,0,0,0,0,4,1390616.14,-6.15,14.2
T001457,E0105,Pays-Bas,1,0.0,579256.74,Remise documentaire,2023-01-07,2023-01-22,2023-01-22,15,15,0,0,0,0,5,952963.9,-39.22,20.9
T001458,E0121,Espagne,1,0.0,1823279.71,Remise documentaire,2023-09-20,2023-10-12,2023-10-12,22,22,0,0,0,0,11,710614.89,156.58,32.8
T001459,E0126,Belgique,1,0.0,574300.96,Transfert,2022-02-27,2022-03-01,2022-03-01,2,2,0,0,0,0,7,569672.7,0.81,24.0
T001460,E0114,Pays-Bas,1,0.0,873820.52,Remise documentaire,2020-06-17,2020-07-07,2020-07-07,20,20,0,0,0,0,1,,,11.7
T001461,E0103,Chine,3,50.0,1416843.98,Transfert,2021-07-14,2021-07-15,2021-07-15,1,1,0,0,0,0,4,890983.97,59.02,38.5
T001462,E0007,Allemagne,1,0.0,1602437.16,Crédit documentaire,2022-06-20,2022-07-23,2022-07-23,33,33,0,0,0,0,10,881385.45,81.81,11.6
T001463,E0037,Turquie,3,50.0,1624601.43,Transfert,2022-06-17,2022-06-24,2022-06-24,7,7,0,0,0,0,6,753740.69,115.54,38.2
T001464,E0039,Italie,1,0.0,1283346.49,Remise documentaire,2023-04-04,2023-04-26,2023-04-26,22,22,0,0,0,0,7,846930.95,51.53,16.6
T001465,E0049,Côte d'Ivoire,4,75.0,1209625.01,Transfert,2024-06-19,2024-06-25,2024-06-25,6,6,0,0,0,1,11,1302302.45,-7.12,56.6
T001466,E0121,Allemagne,1,0.0,1037010.78,Transfert,2022-01-01,2022-01-03,2022-01-03,2,2,0,0,0,0,5,1716377.03,-39.58,28.1
T001467,E0076,Côte d'Ivoire,4,75.0,1111344.43,Transfert,2023-01-07,2023-01-17,2023-02-19,10,43,33,1,0,0,7,716270.53,55.16,39.9
T001468,E0089,Espagne,1,0.0,579525.71,Remise documentaire,2023-05-22,2023-06-08,2023-06-08,17,17,0,0,0,0,6,1276258.51,-54.59,15.0
T001469,E0141,Chine,3,50.0,472720.45,Remise documentaire,2021-04-03,2021-04-27,2021-05-01,24,28,4,1,0,0,5,851241.77,-44.47,36.0
T001470,E0038,Turquie,3,50.0,798650.22,Transfert,2020-12-16,2020-12-17,2020-12-17,1,1,0,0,0,1,2,1274812.12,-37.35,30.3
T001471,E0092,Belgique,1,0.0,731926.15,Transfert,2023-12-17,2023-12-20,2024-01-12,3,26,23,1,0,0,8,974775.27,-24.91,34.2
T001472,E0037,Turquie,3,50.0,618708.78,Transfert,2024-01-30,2024-01-31,2024-01-31,1,1,0,0,0,0,9,505788.02,22.33,28.7
T001473,E0007,Italie,1,0.0,1078554.98,Crédit documentaire,2021-03-16,2021-05-03,2021-05-03,48,48,0,0,0,0,5,1170471.02,-7.85,4.8
T001474,E0053,Allemagne,1,0.0,1182122.08,Remise documentaire,2022-11-06,2022-11-29,2023-01-03,23,58,35,1,0,0,8,1087016.9,8.75,20.1
T001475,E0150,France,1,0.0,835362.75,Crédit documentaire,2020-04-18,2020-05-30,2020-05-30,42,42,0,0,0,0,3,923120.71,-9.51,9.3
T001476,E0115,Espagne,1,0.0,1391012.03,Transfert,2024-02-04,2024-02-07,2024-02-07,3,3,0,0,0,0,10,811902.46,71.33,24.3
T001477,E0148,Italie,1,0.0,343324.35,Remise documentaire,2020-03-01,2020-03-31,2020-03-31,30,30,0,0,0,0,1,,,10.4
T001478,E0143,Espagne,1,0.0,722536.22,Crédit documentaire,2023-03-21,2023-05-04,2023-05-04,44,44,0,0,0,0,5,697049.39,3.66,8.6
T001479,E0127,Belgique,1,0.0,513271.07,Transfert,2021-09-29,2021-10-05,2021-11-02,6,34,28,1,0,0,6,231275.73,121.93,32.9
